genre_id	genre	recipe_id	recipe	route	suggested_bpm	profile	amount	status	onsets	displaced	max_ticks	max_ms_x10	anchor_moved	d_kick	d_snare	d_hats	d_other_drums	d_synth_a	d_synth_b	timing_fingerprint
15	Lo-Fi	13	Drunken Groove	STAGE7	82	LAID BACK	22	APPLIED	19	2	1	76	NO	0	2	0	0	0	0	6d681281
15	Lo-Fi	13	Drunken Groove	STAGE7	82	LAID BACK	30	APPLIED	19	7	2	152	NO	0	2	0	2	0	3	acc6a064
15	Lo-Fi	13	Drunken Groove	STAGE7	82	LAID BACK	40	APPLIED	19	7	2	152	NO	0	2	0	2	0	3	acc6a064
15	Lo-Fi	13	Drunken Groove	STAGE7	82	LAID BACK	50	APPLIED	19	9	2	152	NO	0	2	3	1	1	2	12894f8c
15	Lo-Fi	13	Drunken Groove	STAGE7	82	LAID BACK	60	APPLIED	19	11	3	228	NO	0	2	3	2	1	3	e8e35e33
15	Lo-Fi	13	Drunken Groove	STAGE7	82	LAID BACK	80	APPLIED	19	12	4	304	NO	0	2	4	2	1	3	59e037f7
15	Lo-Fi	13	Drunken Groove	STAGE7	82	LAID BACK	100	APPLIED	19	14	5	381	NO	0	2	4	2	3	3	96a4c37b
15	Lo-Fi	13	Drunken Groove	STAGE7	82	PUSH/PULL	0	APPLIED	19	0	0	0	NO	0	0	0	0	0	0	0ec6d377
15	Lo-Fi	13	Drunken Groove	STAGE7	82	PUSH/PULL	2	APPLIED	19	0	0	0	NO	0	0	0	0	0	0	0ec6d377
15	Lo-Fi	13	Drunken Groove	STAGE7	82	PUSH/PULL	12	APPLIED	19	0	0	0	NO	0	0	0	0	0	0	0ec6d377
15	Lo-Fi	13	Drunken Groove	STAGE7	82	PUSH/PULL	20	APPLIED	19	0	0	0	NO	0	0	0	0	0	0	0ec6d377
15	Lo-Fi	13	Drunken Groove	STAGE7	82	PUSH/PULL	22	APPLIED	19	0	0	0	NO	0	0	0	0	0	0	0ec6d377
15	Lo-Fi	13	Drunken Groove	STAGE7	82	PUSH/PULL	30	APPLIED	19	6	1	76	YES	4	2	0	0	0	0	bb0413bd
15	Lo-Fi	13	Drunken Groove	STAGE7	82	PUSH/PULL	40	APPLIED	19	6	1	76	YES	4	2	0	0	0	0	bb0413bd
15	Lo-Fi	13	Drunken Groove	STAGE7	82	PUSH/PULL	50	APPLIED	19	4	2	152	YES	2	1	1	0	0	0	68c86a51
15	Lo-Fi	13	Drunken Groove	STAGE7	82	PUSH/PULL	60	APPLIED	19	10	3	228	YES	4	2	1	0	2	1	55233be9
15	Lo-Fi	13	Drunken Groove	STAGE7	82	PUSH/PULL	80	APPLIED	19	10	3	228	YES	4	2	1	0	2	1	55233be9
15	Lo-Fi	13	Drunken Groove	STAGE7	82	PUSH/PULL	100	APPLIED	19	13	4	304	YES	4	2	4	0	2	1	287e36df
15	Lo-Fi	13	Drunken Groove	STAGE7	82	AUTO	0	APPLIED	19	0	0	0	NO	0	0	0	0	0	0	0ec6d377
15	Lo-Fi	13	Drunken Groove	STAGE7	82	AUTO	2	APPLIED	19	0	0	0	NO	0	0	0	0	0	0	0ec6d377
15	Lo-Fi	13	Drunken Groove	STAGE7	82	AUTO	12	APPLIED	19	0	0	0	NO	0	0	0	0	0	0	0ec6d377
15	Lo-Fi	13	Drunken Groove	STAGE7	82	AUTO	20	APPLIED	19	0	0	0	NO	0	0	0	0	0	0	0ec6d377
15	Lo-Fi	13	Drunken Groove	STAGE7	82	AUTO	22	APPLIED	19	0	0	0	NO	0	0	0	0	0	0	0ec6d377
15	Lo-Fi	13	Drunken Groove	STAGE7	82	AUTO	30	APPLIED	19	6	1	76	YES	4	2	0	0	0	0	bb0413bd
15	Lo-Fi	13	Drunken Groove	STAGE7	82	AUTO	40	APPLIED	19	6	1	76	YES	4	2	0	0	0	0	bb0413bd
15	Lo-Fi	13	Drunken Groove	STAGE7	82	AUTO	50	APPLIED	19	4	2	152	YES	2	1	1	0	0	0	68c86a51
15	Lo-Fi	13	Drunken Groove	STAGE7	82	AUTO	60	APPLIED	19	10	3	228	YES	4	2	1	0	2	1	55233be9
15	Lo-Fi	13	Drunken Groove	STAGE7	82	AUTO	80	APPLIED	19	10	3	228	YES	4	2	1	0	2	1	55233be9
15	Lo-Fi	13	Drunken Groove	STAGE7	82	AUTO	100	APPLIED	19	13	4	304	YES	4	2	4	0	2	1	287e36df
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	STRAIGHT	0	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	STRAIGHT	2	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	STRAIGHT	12	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	STRAIGHT	20	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	STRAIGHT	22	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	STRAIGHT	30	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	STRAIGHT	40	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	STRAIGHT	50	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	STRAIGHT	60	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	STRAIGHT	80	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	STRAIGHT	100	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	SWING COMPAT	0	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	SWING COMPAT	2	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	SWING COMPAT	12	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	SWING COMPAT	20	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	SWING COMPAT	22	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	SWING COMPAT	30	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	SWING COMPAT	40	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	SWING COMPAT	50	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	SWING COMPAT	60	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	SWING COMPAT	80	APPLIED	18	4	2	117	NO	0	0	4	0	0	0	3a648f29
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	SWING COMPAT	100	APPLIED	18	4	2	117	NO	0	0	4	0	0	0	3a648f29
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	LAID BACK	0	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	LAID BACK	2	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	LAID BACK	12	APPLIED	18	2	1	58	NO	0	2	0	0	0	0	a0b2e417
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	LAID BACK	20	APPLIED	18	2	1	58	NO	0	2	0	0	0	0	a0b2e417
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	LAID BACK	22	APPLIED	18	2	1	58	NO	0	2	0	0	0	0	a0b2e417
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	LAID BACK	30	APPLIED	18	4	2	117	NO	0	2	0	0	0	2	b4f7e29d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	LAID BACK	40	APPLIED	18	4	2	117	NO	0	2	0	0	0	2	b4f7e29d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	LAID BACK	50	APPLIED	18	11	3	176	NO	0	2	3	0	4	2	04e2ea70
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	LAID BACK	60	APPLIED	18	11	4	235	NO	0	2	3	0	4	2	169653f2
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	LAID BACK	80	APPLIED	18	13	5	294	NO	0	2	5	0	4	2	85d3b719
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	LAID BACK	100	APPLIED	18	14	6	353	NO	0	2	5	0	5	2	4e3bec5a
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	PUSH/PULL	0	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	PUSH/PULL	2	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	PUSH/PULL	12	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	PUSH/PULL	20	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	PUSH/PULL	22	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	PUSH/PULL	30	APPLIED	18	5	1	58	YES	3	2	0	0	0	0	6d39197c
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	PUSH/PULL	40	APPLIED	18	5	1	58	YES	3	2	0	0	0	0	6d39197c
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	PUSH/PULL	50	APPLIED	18	7	2	117	YES	1	2	2	0	0	2	d9362970
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	PUSH/PULL	60	APPLIED	18	12	3	176	YES	3	2	2	0	3	2	e04687ce
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	PUSH/PULL	80	APPLIED	18	12	3	176	YES	3	2	2	0	3	2	e04687ce
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	PUSH/PULL	100	APPLIED	18	15	4	235	YES	3	2	5	0	3	2	ac089acc
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	AUTO	0	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	AUTO	2	APPLIED	18	0	0	0	NO	0	0	0	0	0	0	4211a50d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	AUTO	12	APPLIED	18	2	1	58	NO	0	2	0	0	0	0	a0b2e417
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	AUTO	20	APPLIED	18	2	1	58	NO	0	2	0	0	0	0	a0b2e417
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	AUTO	22	APPLIED	18	2	1	58	NO	0	2	0	0	0	0	a0b2e417
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	AUTO	30	APPLIED	18	4	2	117	NO	0	2	0	0	0	2	b4f7e29d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	AUTO	40	APPLIED	18	4	2	117	NO	0	2	0	0	0	2	b4f7e29d
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	AUTO	50	APPLIED	18	11	3	176	NO	0	2	3	0	4	2	04e2ea70
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	AUTO	60	APPLIED	18	11	4	235	NO	0	2	3	0	4	2	169653f2
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	AUTO	80	APPLIED	18	13	5	294	NO	0	2	5	0	4	2	85d3b719
15	Lo-Fi	14	Lo-Fi House	STAGE7	106	AUTO	100	APPLIED	18	14	6	353	NO	0	2	5	0	5	2	4e3bec5a
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	STRAIGHT	0	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	STRAIGHT	2	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	STRAIGHT	12	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	STRAIGHT	20	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	STRAIGHT	22	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	STRAIGHT	30	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	STRAIGHT	40	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	STRAIGHT	50	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	STRAIGHT	60	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	STRAIGHT	80	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	STRAIGHT	100	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	SWING COMPAT	0	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	SWING COMPAT	2	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	SWING COMPAT	12	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	SWING COMPAT	20	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	SWING COMPAT	22	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	SWING COMPAT	30	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	SWING COMPAT	40	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	SWING COMPAT	50	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	SWING COMPAT	60	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	SWING COMPAT	80	APPLIED	15	5	2	231	NO	0	0	3	2	0	0	671ecad7
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	SWING COMPAT	100	APPLIED	15	5	2	231	NO	0	0	3	2	0	0	671ecad7
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	LAID BACK	0	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	LAID BACK	2	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	LAID BACK	12	APPLIED	15	1	1	115	NO	0	1	0	0	0	0	31c709d6
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	LAID BACK	20	APPLIED	15	1	1	115	NO	0	1	0	0	0	0	31c709d6
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	LAID BACK	22	APPLIED	15	1	1	115	NO	0	1	0	0	0	0	31c709d6
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	LAID BACK	30	APPLIED	15	5	2	231	NO	0	1	0	2	0	2	6aa537b7
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	LAID BACK	40	APPLIED	15	5	2	231	NO	0	1	0	2	0	2	6aa537b7
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	LAID BACK	50	APPLIED	15	5	3	347	NO	0	1	2	0	0	2	7609eb4d
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	LAID BACK	60	APPLIED	15	7	4	462	NO	0	1	2	2	0	2	0697ab6c
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	LAID BACK	80	APPLIED	15	10	5	578	NO	0	1	5	2	0	2	4cc21fb6
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	LAID BACK	100	APPLIED	15	12	6	694	NO	0	1	5	2	2	2	6f4a5881
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	PUSH/PULL	0	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	PUSH/PULL	2	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	PUSH/PULL	12	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	PUSH/PULL	20	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	PUSH/PULL	22	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	PUSH/PULL	30	APPLIED	15	3	1	115	YES	2	1	0	0	0	0	648514cc
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	PUSH/PULL	40	APPLIED	15	3	1	115	YES	2	1	0	0	0	0	648514cc
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	PUSH/PULL	50	APPLIED	15	8	2	231	YES	1	1	4	0	0	2	12a53d78
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	PUSH/PULL	60	APPLIED	15	13	3	347	YES	2	1	4	2	2	2	5b5c6749
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	PUSH/PULL	80	APPLIED	15	13	3	347	YES	2	1	4	2	2	2	5b5c6749
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	PUSH/PULL	100	APPLIED	15	14	4	462	YES	2	1	5	2	2	2	d0406e91
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	AUTO	0	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	AUTO	2	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	AUTO	12	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	AUTO	20	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	AUTO	22	APPLIED	15	0	0	0	NO	0	0	0	0	0	0	05537a07
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	AUTO	30	APPLIED	15	3	1	115	YES	2	1	0	0	0	0	648514cc
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	AUTO	40	APPLIED	15	3	1	115	YES	2	1	0	0	0	0	648514cc
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	AUTO	50	APPLIED	15	8	2	231	YES	1	1	4	0	0	2	12a53d78
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	AUTO	60	APPLIED	15	13	3	347	YES	2	1	4	2	2	2	5b5c6749
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	AUTO	80	APPLIED	15	13	3	347	YES	2	1	4	2	2	2	5b5c6749
15	Lo-Fi	15	Minimal Sleep	STAGE7	54	AUTO	100	APPLIED	15	14	4	462	YES	2	1	5	2	2	2	d0406e91
